そこの人、 頼み事とかありますか？	What can I do for you, stranger?
テルキンを倒したですと？ 素晴らしい！ まだまだ望みは ありますな。 実は、 別のテルキンが バビロンの街を 強襲しました。 是非あなたに 行っていただき たいのです！ {^n}{^n}この刻板は あなたが 見つけたのですか？ ちょっと 拝見。 フムフム…、 おお、 何てことだ！ テルキンの狙いが わかりましたよ！ この刻板には、 バビロンの 空中庭園内にある、 マルドゥク神殿への 立ち入り方法が 記されています。 そこに安置 されている クロノス神の鎌は、 かつてタイタン族に よって使われ、 神殺しの 力さえも 宿した武器です。 もしもこの鎌が 敵の手に渡れば、 我々は破滅です。 急いでください、 すぐにバビロンへ 向かうのです！ {^n}{^n}陸路や小船では 間に合いませんが…。 しかし よい方法が あります。 ハトシェプスト神殿に 古代のポータルが あります。 この「不滅の錫杖」は、 天界と交信する鍵 というだけでなく、 そのポータルを 使用可能にして、 あなたを バビロンに 導いてくれます。 錫杖をポータルの 前に設置すれば 通れます。 ボヤボヤ している暇は ありませんぞ。 全速力で 寺院に向かうのです。	You defeated the Telkine?  Excellent!  Perhaps there is hope yet.  You must get to Babylon – even now another Telkine is assaulting that city!{^n}{^n}What is this tablet that you found?  Let me take a look at it.  Hmmm… Oh no!  I know now what these Telkine were looking for.  This tablet reveals that within the Temple of Marduk, below the Hanging Gardens, rests the Sickle of Kronos.  This sickle was used by the Titans in the great war and possesses the power to kill even a god.  If this sickle is at the Telkines’ command, we are all doomed.  Hurry, it is most important that you get to Babylon right away!{^n}{^n}There is no time to go by land or boat... there may be a better way.  Go to the temple of Hatshepsut where you will find an ancient portal.  The Scepter of Eternity is a key to many realms and can be used with the portal to transport you to Babylon.  Place the scepter before the portal and walk through.  Go with all speed – we may already be too late.
さあ、 扉が開きました。 行きなさい、 勇士殿。 我々が破滅を 迎える前に！	There, the gates are open.  Go, hero, or I fear to think what will befall us!
ポータルに到着したら、 その錫杖の 出番です。	When you reach the portal, use the scepter.
三番目のテルキンが、 鎌のことを 知っているか どうかは わかりません。 彼奴が 知らなければ いいのですが。	What we do not know is whether this third Telkine knows of the sickle.  We must hope he does not.
ハトシェプスト神殿で ポータルを 見つけなさい。 「不滅の錫杖」が バビロンへの道を 開くでしょう。 お行きなさい、 できるだけ速く！	Find the portal in the Temple of Hatshepsut.  The Scepter of Eternity will open the way to Babylon.  Go with all possible speed!
テルキンを倒したですと？ 素晴らしい！ まだまだ望みは ありますな。 実は、 別のテルキンが バビロンの街を 強襲しました。 是非あなたに 行っていただき たいのです！ {^n}{^n}あなたが見つけた この刻板によると…。 ほほう、 テルキンの狙いが わかりましたよ。 この刻板には、 バビロンの 空中庭園内にある、 マルドゥク神殿への 立ち入り方法が 記されています。 そこに安置 されている クロノス神の鎌は、 かつてタイタン族に よって使われ、 神殺しの 力さえも 宿した武器です。 もしもこの鎌が 敵の手に渡れば、 我々は破滅です。 急いでください、 すぐにバビロンへ 向かうのです！ {^n}{^n}陸路や小船では 間に合いませんが…。 しかし よい方法が あります。 ハトシェプスト神殿に 古代のポータルが あります。 この「不滅の錫杖」は、 天界と交信する鍵 というだけでなく、 そのポータルを 使用可能にして、 あなたを バビロンに 導いてくれます。 錫杖をポータルの 前に設置すれば 通れます。 ボヤボヤ している暇は ありませんぞ。 全速力で 寺院に向かうのです。	You defeated the Telkine?  Excellent!  Perhaps there is hope yet.  You must get to Babylon – even now another Telkine is assaulting that city!{^n}{^n}Describe this tablet that you found.  Ahh... I know now what these Telkine were looking for.  This tablet reveals that within the temple of Marduk, below the Hanging Gardens, rests the Sickle of Kronos.  This sickle was used by the Titans in the great war and possesses the power to kill even a god.  If this sickle is at the Telkines’ command, we are all doomed.  Hurry, it is most important that you get to Babylon right away!{^n}{^n}There is no time to go by land or boat...  there may be a better way.  Go to the temple of Hatshepsut where you will find an ancient portal.  The Scepter of Eternity is a key to many realms and can be used with the portal to instantly transport you to Babylon. Place the scepter before the portal and walk through.  Go with all speed – we may already be too late.
三番目のテルキンが 待ち構えていると？ 手遅れかも しれないと いうのですか？ 急いでください。 彼奴を 止めるのです！	The third Telkine – ahead of you?  Is it too late?  Hurry.  You must stop him!
急いで。 彼奴を 止めるのです！	Hurry.  You must stop him!
彼奴が鎌を 手に入れたと？ 飛燕がそこに いたのですか？ 戻って、 何が起こったのか 聞き出すのです！	He took the sickle?  And Feiyan was there?  Go back, talk to her and find out what happened!
飛燕が何もかも 知っているはずです。 彼女にお訊きなさい！	Feiyan must have seen it all.  Talk to her!
鎌は？ 失われたのですか！ 我々の 努力の甲斐なく…。 しかし事実は 受け止めねば。 我々が戦いを 止めぬ限り、 希望はまだ 残されています。 テルキンを 追ってください、 彼奴の目的を 阻止する望みが まだあるなら。 たとえそれが 消え入りそうな 望みであっても。	The sickle – gone!  After all we have worked for… yet, it is true.   There is hope so long as we fight.  If you can follow this Telkine, maybe there is the slightest glimmer of hope that we can stop it in its mission.
